episode,expected_return,runtime
124,-1419.4618809018161,9.238362076000158
125,-1417.9085160449386,9.226371233999998
126,-1407.9109342210204,9.379816248999305
127,-1426.578625407192,9.381135721000646
128,-1411.7654396277617,9.22260410600029
129,-1419.591047828365,8.843899488999341
130,-1448.2551238144001,8.848182824000105
131,-1412.5208714913097,9.210083441999814
132,-1414.5687513302487,9.208202298000288
133,-1404.122428253326,9.205028129000311
134,-1406.0784961452794,9.204418682999858
135,-1415.2469269569604,9.202744358000018
136,-1418.5149034451622,9.206024167000578
137,-1401.2307273807196,9.252586351999526
138,-1402.026617572354,9.217024978999689
139,-1401.2475900038912,9.230581470000288
140,-1406.7563732453436,8.833048972999677
141,-1391.4509063383628,9.408810488999734
142,-1402.8841022354586,9.431853135999518
143,-1403.2770401107557,9.395201879000524
144,-1382.3708378867177,9.311708913000075
145,-1389.234128261609,9.385707094000281
146,-1361.9373773324496,9.385487839999769
147,-1350.9966847465898,9.248152241999378
148,-1351.6725661717896,9.259756729999935
149,-1376.9937696254406,9.390506372000345
150,-1373.695403342142,9.23164922199976
151,-1368.143773525916,9.352826280000045
152,-1367.266319826687,9.399859133000064
153,-1395.2888029331343,9.39941938999982
154,-1388.7087175977044,9.306654514000002
155,-1418.8071649650326,9.344122638999579
156,-1361.9245027961247,9.323025288999816
157,-1363.231259787105,9.372479310000017
158,-1343.0837829890165,9.269883903999471
159,-1400.1183891044225,9.381761040000129
160,-1366.6904428810412,9.392342791999909
161,-1354.1396877355073,9.431548111999291
162,-1316.2935890221465,9.375031953999496
163,-1338.3642968275562,9.342300755999531
164,-1316.6844628523272,9.396268389999932
165,-1351.119318617326,9.403332066000075
166,-1354.1021065421742,9.417884208000032
167,-1373.3646969913052,9.421935140000642
168,-1372.8947671434607,9.399141537000105
169,-1336.6970265841394,9.38394130299912
170,-1330.8238870316845,9.392252208999707
171,-1349.8157327332815,9.258837745000164
172,-1355.4332523196597,9.330591200000526
173,-1355.5314628364436,9.23777632599922
174,-1367.0879344959621,9.267163034999612
175,-1345.4352072894922,9.42230441799984
176,-1369.6482947617383,9.395274491000237
177,-1382.7749605470076,9.370377963000465
178,-1387.3693867962493,9.379662004999773
179,-1370.5074988498031,9.397701110000526
180,-1391.1510001324034,9.352859196999816
181,-1376.3559966330909,9.409140114000365
182,-1408.0414003660294,9.391296511999826
183,-1376.3206520870694,9.387304930000028
184,-1405.6879953144037,9.393076247999488
185,-1389.4113603467645,9.40827589699984
186,-1392.5941276941112,9.384950722000212
187,-1386.1119264993958,9.402399786000387
188,-1418.3766306390253,9.400272047000726
189,-1401.9965625027294,9.445077107999168
190,-1423.1592748439275,9.407226446000095
191,-1386.368263347595,9.423264633999679
192,-1409.0517621850283,9.390548471999864
193,-1387.6278025825063,9.44502690399986
194,-1409.8325855346184,9.424487909000163
195,-1383.0555597243779,9.446747965000213
196,-1393.769408746604,9.390358969000772
197,-1392.7941951028101,9.324006155999996
198,-1412.2816437266633,9.360667312999794
199,-1381.0563623937833,9.430195267000272
200,-1405.5128024066803,9.390294230999643
201,-1391.6568433756731,9.412102739999682
202,-1416.3492451038303,9.388731207000092
203,-1388.5444757195273,9.393296162999832
204,-1407.035398782834,9.404404255000372
205,-1388.0633253255564,9.348450009999397
206,-1384.9897918701904,9.39176985100039
207,-1380.6097555583865,9.419229664999875
208,-1384.6468504669174,9.366149460999623
209,-1373.319171988529,9.376258294999388
210,-1401.4404303752126,9.408573594999325
211,-1391.3095784585569,9.355740365999736
212,-1400.291508153195,5.239643475999401
213,-1382.6833805223346,0.16046774799997365
214,-1416.794513951943,0.1933638480004447
215,-1392.368732236926,0.1732065860005605
216,-1421.8319403668588,0.1756580400005987
217,-1382.514872365748,0.17648807099976693
218,-1391.9530734292284,0.17479948700020032
219,-1377.3958576982059,0.18128004100071848
220,-1393.217847310436,0.17484146100014186
221,-1393.5557450871438,0.169752012000572
222,-1393.8110274862197,0.19577290100005484
223,-1389.7421885402464,0.17800595399967278
224,-1399.4304665921527,0.1757593160000397
225,-1390.4008110415975,0.1741372409996984
226,-1384.3897350290592,0.17956116999994265
227,-1376.327212839577,0.17466102700018382
228,-1398.1351155033412,0.18062303099941346
229,-1375.5052973578522,0.1743464800001675
230,-1385.1201951327994,0.1760971249996146
231,-1374.9976551315367,0.16027166599997145
232,-1360.7975253874101,0.17459955400045146
233,-1382.2469175006026,0.18178950099991198
234,-1388.5228800473399,0.20217788199988718
235,-1367.2153992925005,0.17320396800005255
236,-1344.7375432765689,0.1746084280002833
237,-1374.7525522988121,0.17621115099973395
238,-1345.9035091345818,0.18396225499964203
239,-1334.520083705278,0.173259966999467
240,-1352.8414552637162,0.17480357899967203
241,-1372.8926420427633,0.23068342500027939
242,-1333.542988117616,0.15876779300015187
243,-1383.6561917171734,0.1920239210003274
244,-1342.080782071208,0.17809387799934484
245,-1385.1500031552864,0.1771467489998031
246,-1354.2814750787838,0.1760089560002598
247,-1356.7440670964347,0.174639513999864
248,-1319.1216736008487,0.15786011499949382
249,-1348.3869290903986,0.1787738699995316
250,-1322.308576625092,0.17765587900066748
251,-1360.6376179090553,0.17393118200016033
252,-1326.3608012799746,0.18078718900051172
253,-1343.8906364376305,0.17798168799981795
254,-1312.4455027468625,0.1809960990003674
255,-1367.5182757196958,0.17419857700042485
256,-1328.0684778947916,0.17642367300049955
257,-1331.0693868536082,0.1840861179998683
258,-1311.3953332433261,0.18202906300030008
259,-1351.814487791055,0.17701316900001984
260,-1317.3187284342334,0.1737909959992976
261,-1373.9204780194464,0.17380419499932032
262,-1320.853772834479,0.18635488800009625
263,-1363.1957491861617,0.17353121599990118
264,-1321.2375825811887,0.19357018000027892
265,-1356.3702134541993,0.19175030200040055
266,-1319.5935276756636,0.18422010900030727
267,-1334.6717100319902,0.17263563400047133
268,-1302.0412851975693,0.16484613299962803
269,-1340.3574376829151,0.17623410299984243
270,-1290.1836400875022,0.15959581399965828
271,-1370.25904008605,0.17844407400025375
272,-1314.585591958009,0.17908155900022393
273,-1336.4872386668785,0.1759869970001091
274,-1304.7626482117219,0.19499648599958164
275,-1344.9990858407245,0.17828535700027714
276,-1298.2846561868378,0.174194678999811
277,-1349.3511444038004,0.15893787000004522
278,-1289.775555642165,0.1899927780004873
279,-1355.936845189447,0.17231801400066615
280,-1289.4540197763183,0.17388875400047255
281,-1366.0775936600912,0.17465690300014103
282,-1320.0716471180465,0.16602382699966256
283,-1324.745136760671,0.17191488000025856
284,-1296.7570540224187,0.18833927000014228
285,-1361.905261022574,0.1765623509991201
286,-1303.4063803988279,0.17627751500003797
287,-1335.7917780282626,0.16862273399965488
288,-1291.9573018171682,0.17656880100003036
289,-1354.563499878132,0.19041705200015713
290,-1301.146970175631,0.19086695999976655
291,-1317.5329795694543,0.20981859299990901
292,-1295.4229519609044,0.17512935800004925
293,-1329.9617178466792,0.17500201599978027
294,-1282.5575032515574,0.1745802539999204
295,-1370.3646121085671,0.200741945000118
296,-1313.7569700846168,0.15756876800060127
297,-1342.4110400010468,0.17656525999973383
298,-1288.032853172351,0.1810649260005448
299,-1364.0655090663158,0.1770047310001246
300,-1316.0770111341335,0.17812242100080766
301,-1310.036173547297,0.1742145239995807
302,-1288.6247023674546,0.17455922099998133
303,-1358.4092474901836,0.1992523130002155
304,-1349.8374642985493,0.17368489799991949
305,-1338.3817830841022,0.1768162600001233
306,-1319.4692850136082,0.17372082299971225
307,-1346.5915761034535,0.17420928400042612
308,-1306.2053854188568,0.16685726300056558
309,-1315.7673280122035,0.1796605500003352
310,-1274.9985244006857,0.17242784399968514
311,-1314.064570041679,0.17502596999929665
312,-1343.9620810824265,0.17520347299978312
313,-1310.195794739213,0.17661870600022667
314,-1325.7600330401501,0.17666518700025335
315,-1273.1401562557553,0.19441711099989334
316,-1300.3968991241013,0.1742976630002886
317,-1322.9914701846185,0.18888339499972062
318,-1293.164388753075,0.16640370999994047
319,-1299.4425827158964,0.17936409899994032
320,-1291.2081202316285,0.1776752129999295
321,-1289.4811874485756,0.17264809100015555
322,-1280.5551478207544,0.17706114500015246
323,-1261.127669961206,0.17939170000045124
324,-1286.3584563274567,0.17604396699971403
325,-1312.9026668029996,0.17645336799978395
326,-1300.789319654059,0.17487587399955373
327,-1290.338644225697,0.18114266999964457
328,-1206.2613542549511,0.17803408800045872
329,-1244.3477333938931,0.18050330599999143
330,-1254.634199018647,0.1771328300001187
331,-1237.303195361603,0.1891670349996275
332,-1255.2750842813143,0.16703842900005839
333,-1275.5539897059375,0.180569801999809
334,-1290.9448562422212,0.1636471830006485
335,-1307.1273135010313,0.1797335009996459
336,-1288.2400192703797,0.18779166499916755
337,-1264.0552149581508,0.17656284299937397
338,-1228.621647643458,0.17358189700007642
339,-1196.6326196598025,0.16008281399990665
340,-1206.186796332427,0.17507225499957713
341,-1191.909810350548,0.17898886500006483
342,-1216.3088109869518,0.1783912050004801
343,-1146.037457539488,0.17764481999984127
344,-1202.9876953599908,0.17421112600004562
345,-971.430222025794,0.19169932899967534
346,-1129.4405573396511,0.17863316100010707
347,-1254.7652634251879,0.1779769260001558
348,-1156.1498194082715,0.17606636800064734
349,-1288.4905739443839,0.17417294200004108
350,-1147.410018470162,0.18261516600068717
351,-1198.6710026287215,0.1726232990004064
352,-1047.1682420317054,0.1754568599999402
353,-1056.2422015712568,0.18109132299923658
354,-1019.8070636570831,0.2087687149996782
355,-1090.2294890377448,0.2032190689997151
356,-1044.6008734687243,0.19386694700006046
357,-1132.9532543115265,0.1915241810002044
358,-1139.7604020724825,0.1777769319996878
359,-1139.3809895176878,0.18101604100047552
360,-1134.0873933975477,0.19001426300019375
361,-1171.7511616956738,0.18083402200045384
362,-995.3321733842296,0.19803771500028233
363,-1135.5973819910387,0.1920624879994648
364,-1152.4658044860294,0.1903792329994758
365,-1118.1806660272073,0.18592921499930526
366,-1210.2489694900826,0.18950383999981568
367,-1125.9510953649933,0.17834819000017887
368,-1141.7929474551993,0.17487755299953278
369,-1126.3271614837922,0.17288591000033193
370,-1145.9150320605208,0.1784967149997101
371,-1129.2110656660261,0.17718133199923614
372,-1140.4933803290241,0.18229689899999357
373,-1136.5096583224813,0.1842948260000412
374,-1149.3897240176277,0.18015924999963318
375,-1117.165843589536,0.17798055200000817
376,-1180.1247049214626,0.17734239300079935
377,-1198.7293615390647,0.1816289059997871
378,-1121.2440934739247,0.1832322460004434
379,-1238.3346478443882,0.15708815200014214
380,-1090.8883011540165,0.1816262150005059
381,-1121.5713904801983,0.19629090500075108
382,-1201.8953207393179,0.18299449400001322
383,-1174.5515618885968,0.1900525809996907
384,-1130.8866027004642,0.20761235600002692
385,-1152.8862768051058,0.19123638400014897
386,-1137.555662180726,0.18128866299957735
387,-1140.306959362924,0.18127723899942794
388,-1171.6661868951262,0.1975294229996507
389,-1119.0016252463033,0.1711796930003402
390,-1171.852446535577,0.17646252299982734
391,-1199.4084916405195,0.17410276400005387
392,-1056.6774641706086,0.19050291900020966
393,-910.4583055301028,0.1655584350000936
394,-1070.106717342274,0.1918312160005371
395,-1019.1833292062132,0.1734063320000132
396,-1047.2076900609795,0.17493902899968816
397,-1066.024064055575,0.17946236499938095
398,-1093.3238382741874,0.1771305720003511
399,-1369.1031736965751,0.18310904600002686
400,-1624.1477028774534,0.18310293200011074
401,-1156.0589406777144,0.17710175200045342
402,-1622.9715148472878,0.18439635599952453
403,-844.2938525181168,0.17826737799987313
404,-1641.085617808596,0.1947298499999306
405,-1628.0103015680954,0.1805776089995561
406,-1408.8266475676692,0.20083361599972704
407,-1657.2136068728391,0.17185114299991255
408,-1643.0066194085666,0.16352274299970304
409,-1626.3567153945614,0.18049584000073082
410,-1106.2169554042719,0.174248673000875
411,-1452.3361532383358,0.1681579630003398
412,-1260.0598865239135,0.17695573899982264
413,-1454.9868289896644,0.17643282500011992
414,-1136.641078744681,0.18244314899948222
415,-1115.3090890614435,0.17574459900060901
416,-1275.4177481999056,0.16292298100051994
417,-1141.0157884835442,0.24189042000034533
418,-1268.95567012914,0.2573498909996488
419,-1026.9564879668187,0.17256067600010283
420,-972.5557971814036,0.1955408530002387
421,-817.2240790249073,0.18251138200048445
422,-835.1285211525111,0.17183729499993206
423,-715.9484589302551,0.15425605700056622
424,-805.1472711213305,0.1608080460000565
425,-539.6022346880069,0.1671913640002458
426,-574.2830346791077,0.4003715740000189
427,-302.8305272178091,0.18078253299972857
428,-597.5606756105694,0.1926030879994869
429,-739.9879145854019,0.19494931699955487
430,-709.9779566004989,0.1646620889996484
431,-701.4695838455082,0.19612980199963204
432,-676.3845804786775,0.19430994300000748
433,-435.9418154468877,0.18903968499944312
434,-643.5109114226165,0.1652429800005848
435,-311.17506480628106,0.19146415199975308
436,-349.4249261200493,0.2019359539999641
437,-503.37457549047787,0.16460393000033946
438,-447.5521149643011,0.19983903699994698
439,-490.20626759738616,0.17605501500020182
440,-343.6229247113235,0.16333882799972343
441,-366.14814699104693,0.15820719099974667
442,-369.4279085287502,0.1636261800003922
443,-359.47802373171766,0.19017009699928167
444,-363.08242577563726,0.19825184700039244
445,-356.9207008398592,0.17055205199994816
446,-356.3056638296682,0.16823148699950252
447,-356.26275128710205,0.16150608400039346
448,-352.817682824593,0.16659772099956172
449,-352.96854697537566,0.175755121000293
450,-353.23315559572234,0.18509840699971392
451,-355.4855853798292,0.1728874190002898
452,-351.9554043647053,0.19147511899973324
453,-352.3679815588937,0.20846279000033974
454,-351.16337935371314,0.20080388899987156
455,-352.9766181801705,0.19477749900033814
456,-597.6615904194252,0.16067835899957572
457,-357.7495406580419,0.1628065040004003
458,-353.07726261308693,0.16477977199974703
459,-355.5824989613509,0.19454428799963353
460,-353.18005014876246,0.16193351799938682
461,-353.70667076378317,0.17118709700025647
462,-353.4802577528755,0.16575631499927113
463,-354.2965305528699,0.17164102700007788
464,-355.40944394382683,0.17757098099991708
465,-354.03332768224766,0.1652894489998289
466,-352.9961594495428,0.16470128899982228
467,-349.4630995590213,0.16408335199957946
468,-348.90622728652687,0.17385294499945303
469,-352.11433383028185,0.16861161300039385
470,-354.2025579140711,0.16981189800026186
471,-352.65473495916467,0.163887853000233
472,-352.951547075725,0.18807023799945455
473,-351.5743987544536,0.1801926470006947
474,-351.84482595712177,0.17970529700050974
475,-349.99427728492714,0.17268338100075198
476,-348.89681948948896,0.15886763800062909
477,-354.41039835877314,0.15764230799959478
478,-351.3018779415261,0.16411016100028064
479,-351.58862952572866,0.17393035700024484
480,-352.0350906204576,0.16879154100024607
481,-347.68800831869015,0.1848218100003578
482,-346.1137721955776,0.17328984399955516
483,-348.06645799521556,0.16625020100036636
484,-349.1485862221544,0.16864114300005895
485,-350.9427803389077,0.17085752099956153
486,-346.2107978840441,0.16326706700056093
487,-346.30950238062263,0.1593583789999684
488,-348.35372000744803,0.166862757000672
489,-348.3795401459454,0.172711354999592
490,-348.64003468299614,0.1666687010001624
491,-345.1104397523372,0.1742109270007859
492,-342.86734051888885,0.1608302549993823
493,-345.2757794065276,0.16715714700058015
494,-345.066873299749,0.1614317840003423
495,-343.0742752310321,0.1693262880007751
496,-343.0649452645714,0.1766714810000849
497,-343.62920768884004,0.16337704099987604
498,-346.0257825841093,0.20177921199956472
499,-345.3168677240268,0.17434691100061173
500,-347.372722703765,0.17934765700010757
501,-350.25250156793817,0.17754130299999815
502,-349.88580545943165,0.17161067300003197
503,-344.75890866670017,0.16435802900014096
504,-348.37994797579535,0.17192843100019672
505,-348.78493036801115,0.15925082899957488
506,-348.9744875411662,0.16372873700038326
507,-350.538229770878,0.18588178300069558
508,-353.0405346478068,0.16817937699943286
509,-349.93093990110407,0.1594916309995824
510,-351.75498305169685,0.18286869100029435
511,-352.1025174738159,0.16222304200073268
512,-351.308147020365,0.3281704310002169
513,-351.81566791320034,0.19426833099987562
514,-351.77074775061857,0.18901962000018102
515,-353.4081498689861,0.21528613900045457
516,-354.3312500309288,0.36033807000058005
517,-359.2930891638399,0.18775239200022042
518,-360.68745752535165,0.1697413370002323
519,-345.9600307387712,0.15260618800039083
520,-357.88967673216865,0.16365002200018353
521,-349.7739901976949,0.16792897499999526
522,-353.27051596071783,0.16509590700025
523,-353.16937666828176,0.1632605249997141
524,-350.1548721573372,0.17049705600038578
525,-357.0450166228735,0.17914706200008368
526,-355.33178518059447,0.17332066200015106
527,-354.67772474653214,0.16442200300025434
528,-354.6860245943046,0.17263485099920217
529,-357.6953489356689,0.1739466999997603
530,-360.0557906913227,0.20374689499931264
531,-353.52057200107885,0.17223290299989458
532,-356.21933963300575,0.1704053349994865
533,-350.28074261758616,0.1722459100001288
534,-350.0399476325344,0.19502592899971205
535,-352.12487810457117,0.18378185099936672
536,-353.7587056227873,0.16194280799936678
537,-354.8639609163025,0.17453563199978817
538,-353.5503186609244,0.1625259369993728
539,-355.96677068539265,0.17238074699980643
540,-353.0124470733994,0.16494569799942838
541,-351.81617236443935,0.16135458099961397
542,-351.35601079522553,0.16748900000038702
543,-354.828462827784,0.2870328150002024
544,-353.4236376875518,0.18786518900014926
545,-351.0217907168774,0.1673077879995617
546,-349.0715721909456,0.20902269199996226
547,-352.00055548469993,0.16263608599911095
548,-351.13389690754207,0.16421190399978514
549,-350.9695016100643,0.17753587200058973
550,-352.1676295878621,0.18140962500001478
551,-351.9652394892468,0.16814882200014836
552,-357.4611710065848,0.16514107900002273
553,-355.63857581509444,0.16655865899974742
554,-353.33931803904824,0.18268102899946825
555,-351.0566725158145,0.1891062349995991
556,-355.4752218368445,0.16050807499959774
557,-351.61892065894676,0.1815996149998682
558,-351.16420768839413,0.17885384000055637
559,-355.08276073400106,0.3154330729994399
560,-352.90285898926464,0.1684758060000604
561,-354.7326564145345,0.16633700900001713
562,-354.4541705696886,0.3028931749995536
563,-357.54742385938005,0.2022611100001086
564,-830.600895917712,0.30138932799945906
565,-901.8683046222498,0.163805673000752
566,-863.8453732503853,0.3353699899998901
567,-757.8480604293097,0.17869499500011443
568,-866.8991927015468,0.16338334500051133
569,-722.127719892603,0.32819798400032596
570,-740.8090491845794,0.2494592390003163
571,-778.8504432117477,0.1655078969997703
572,-810.0235004296162,0.17021530599959078
573,-768.4005002640265,0.33091906899971946
574,-895.3016724212679,0.32873073800055863
575,-900.7149791237296,0.1614818620000733
576,-823.0785437445819,0.16915911400064942
577,-845.7563316219073,0.16443638399960037
578,-836.3787414897267,0.2297912849999193
579,-359.53804661618176,0.1635409950004032
580,-346.33326285159796,0.3152974880003967
581,-350.982613283898,0.1623416210004507
582,-353.3787548763239,0.1594924640003228
583,-352.04271586268896,0.1571217760001673
584,-349.42668150743197,0.16348322600060783
585,-352.32603740385713,0.1760277129997121
586,-350.57292585333556,0.17758946100002504
587,-352.9823997948309,0.16206645900001604
588,-353.3821725250214,0.16663121599958686
589,-346.27376098047927,0.16150164600003336
590,-346.7994892236631,0.16289553899969178
591,-346.7357747125879,0.16067995200046425
592,-349.7732773528082,0.16368885999963823
593,-343.1695702787696,0.1656662100003814
594,-343.4015972740647,0.16731359100049303
595,-341.3444761837722,0.16048159699948883
596,-343.2757291340569,0.16320226100015134
597,-345.5311510996543,0.16333116399982828
598,-342.48303885508346,0.15944789800050785
599,-343.2786258895417,0.1869756789992607
600,-341.69147167303487,0.18262353599948256
601,-343.2004595782208,0.16135071799999423
602,-342.64593075031013,0.16329443499944318
603,-341.99342972613795,0.16731886500019755
604,-337.4249355248389,0.15534029900027235
605,-341.1719208719465,0.15550154499942437
606,-341.2264444693735,0.16078356700018048
607,-341.7270267699622,0.16380201399988437
608,-342.1920403965335,0.18402192699977604
609,-342.3979838470376,0.16245980799976678
610,-340.9020771483635,0.3668827109995618
611,-342.0833784926702,0.16560039399973903
612,-341.3739665704438,0.2657805789995109
613,-337.9779754625863,0.16327408400047716
614,-342.282074624061,0.1469743079996988
615,-336.1568712456401,0.1629714619994047
616,-337.44943197856156,0.1712614019998
617,-336.91937384300434,0.19853689299998223
618,-341.19907287497875,0.2254388929995912
619,-340.9048541505934,0.21762138000030973
620,-341.5477413632695,0.27214326899957086
621,-339.3308698804322,0.2680836999998064
622,-337.1795373972018,0.17950618200029567
623,-335.64975486818577,0.1626527480002551
624,-336.77191201922153,0.18510710400005337
625,-340.00502573412865,0.23692108199975337
626,-339.93987224974,0.18575921100000414
627,-334.80763639409827,0.3186408000001393
628,-335.3317293172785,0.32557110500056297
629,-335.3893400966925,0.20990436299962312
630,-334.81712618557395,0.2859956840002269
631,-341.23677019100165,0.17182853700069245
632,-337.6249179401666,0.30925185499927466
633,-334.74289793904524,0.22310497399939777
634,-334.6891866494662,0.16616555600012362
635,-330.10624897153593,0.16719350699986535
636,-330.20339494812475,0.18892198899993673
637,-332.21975081305493,0.16391111200027808
638,-329.3071333244361,0.17136562399991817
639,-329.31704075170495,0.1860275700000784
640,-327.9109988333394,0.15847304299950338
641,-327.582277951266,0.1668959429998722
642,-327.7534226647308,0.16399603599984403
643,-328.2151302318663,0.18369849499958946
644,-323.1065104193739,0.16516378100004658
645,-327.90639558988545,0.15778885899999295
646,-322.83575101823783,0.2203728869999395
647,-310.0652908709303,0.16583515899947088
648,-308.61271917348455,0.19911669599969173
649,-311.6711028290641,0.17284713700064458
650,-311.0666242545462,0.17483684800026822
651,-309.2580494847137,0.16363799900045706
652,-307.96572653308795,0.1666719489994648
653,-309.0721608062893,0.1394341280001754
654,-308.87540085328845,0.16468258000077185
655,-308.5225882579675,0.19242885400035448
656,-311.7333245898848,0.19590229300047213
657,-309.4251670920208,0.15824824999981502
658,-311.34591243171894,0.16338858000017353
659,-310.93593375425195,0.15785364800012758
660,-307.9791517739912,0.16229203100010636
661,-309.0598407593085,0.15808353000011266
662,-308.8556121104441,0.16947133500070777
663,-307.3815529663355,0.16304701900025975
664,-561.7358251511664,0.15847692900024413
665,-559.966013249606,0.16200923799988232
666,-308.651120046969,0.15818003399999725
667,-552.8005884292086,0.16558471400003327
668,-307.73374219428797,0.1617315490002511
669,-306.9456780535599,0.1639332260001538
670,-308.0707366424505,0.16363779899984365
671,-556.4796966462378,0.16262366200044198
672,-550.7207280632748,0.1628439950000029
673,-551.0191009688778,0.18678620999980922
674,-552.6009064048154,0.16155785499995545
675,-550.9013758984638,0.1605583860000479
676,-549.4487050461273,0.1880838200004291
677,-553.9391076933543,0.17976945200007322
678,-550.7657131032788,0.19920176699997683
679,-550.6781436028698,0.16320611399987683
680,-549.0230704185927,0.1742212009994546
681,-549.1150295715911,0.18227062200003274
682,-554.0261417172195,0.1674662499999613
683,-555.3231266973221,0.15858529699926294
684,-563.5651070776607,0.1719370800001343
685,-420.8151036104254,0.21965551700031938
686,-591.1256881046444,0.16771537000022363
687,-363.96443883489366,0.16397860199958814
688,-414.2212289972248,0.16433991499980038
689,-421.9840949030565,0.1630426580004496
690,-426.81899955278396,0.16041781599960814
691,-425.8804114466366,0.16313840499969956
692,-414.55533829288527,0.1382961150002302
693,-419.8296875290097,0.19688273500014475
694,-425.62681619402525,0.16527487599978485
